team,data,user_id_anon,user_id_raw
team002,IDP,2638,1954
team002,IDP,2639,1078
team002,IDP,2640,29
team002,IDP,2641,1353
team002,IDP,2642,1502
team002,IDP,2643,368
team002,IDP,2644,276
team002,IDP,2645,137
team002,IDP,2646,1892
team002,IDP,2647,633
team002,IDP,2648,624
team002,IDP,2649,418
team002,IDP,2650,1669
team002,IDP,2651,82
team002,IDP,2652,1735
team002,IDP,2653,741
team002,IDP,2654,338
team002,IDP,2655,1760
team002,IDP,2656,1681
team002,IDP,2657,661
team002,IDP,2658,484
team002,IDP,2659,1486
team002,IDP,2660,305
team002,IDP,2661,1463
team002,IDP,2662,1336
team002,IDP,2663,735
team002,IDP,2664,77
team002,IDP,2665,264
team002,IDP,2666,885
team002,IDP,2667,138
team002,IDP,2668,92
team002,IDP,2669,1425
team002,IDP,2670,1562
team002,IDP,2671,743
team002,IDP,2672,545
team002,IDP,2673,1225
team002,IDP,2674,1979
team002,IDP,2675,1907
team002,IDP,2676,1587
team002,IDP,2677,1613
team002,IDP,2678,80
team002,IDP,2679,599
team002,IDP,2680,1526
team002,IDP,2681,1289
team002,IDP,2682,35
team002,IDP,2683,1985
team002,IDP,2684,647
team002,IDP,2685,700
team002,IDP,2686,96
team002,IDP,2687,936
team002,IDP,2688,75
team002,IDP,2689,1535
team002,IDP,2690,54
team002,IDP,2691,1634
team002,IDP,2692,931
team002,IDP,2693,898
team002,IDP,2694,70
team002,IDP,2695,1648
team002,IDP,2696,287
team002,IDP,2697,308
team002,IDP,2698,457
team002,IDP,2699,375
team002,IDP,2700,1560
team002,IDP,2701,557
team002,IDP,2702,28
team002,IDP,2703,1601
team002,IDP,2704,507
team002,IDP,2705,1728
team002,IDP,2706,1647
team002,IDP,2707,553
team002,IDP,2708,1305
team002,IDP,2709,1844
team002,IDP,2710,1931
team002,IDP,2711,1796
team002,IDP,2712,512
team002,IDP,2713,932
team002,IDP,2714,676
team002,IDP,2715,993
team002,IDP,2716,7
team002,IDP,2717,738
team002,IDP,2718,149
team002,IDP,2719,1112
team002,IDP,2720,1529
team002,IDP,2721,1846
team002,IDP,2722,444
team002,IDP,2723,1633
team002,IDP,2724,350
team002,IDP,2725,1704
team002,IDP,2726,136
team002,IDP,2727,1614
team002,IDP,2728,1838
team002,IDP,2729,1685
team002,IDP,2730,547
team002,IDP,2731,1025
team002,IDP,2732,481
team002,IDP,2733,336
team002,IDP,2734,1103
team002,IDP,2735,1190
team002,IDP,2736,1944
team002,IDP,2737,1908
team002,IDP,2738,1015
team002,IDP,2739,26
team002,IDP,2740,1218
team002,IDP,2741,1813
team002,IDP,2742,705
team002,IDP,2743,568
team002,IDP,2744,714
team002,IDP,2745,960
team002,IDP,2746,1645
team002,IDP,2747,243
team002,IDP,2748,1769
team002,IDP,2749,1745
team002,IDP,2750,313
team002,IDP,2751,1936
team002,IDP,2752,1955
team002,IDP,2753,1714
team002,IDP,2754,1672
team002,IDP,2755,911
team002,IDP,2756,1638
team002,IDP,2757,1727
team002,IDP,2758,782
team002,IDP,2759,61
team002,IDP,2760,1809
team002,IDP,2761,139
team002,IDP,2762,1876
team002,IDP,2763,530
team002,IDP,2764,125
team002,IDP,2765,238
team002,IDP,2766,1294
team002,IDP,2767,509
team002,IDP,2768,1197
team002,IDP,2769,1537
team002,IDP,2770,1643
team002,IDP,2771,1433
team002,IDP,2772,1127
team002,IDP,2773,1599
team002,IDP,2774,1811
team002,IDP,2775,1431
team002,IDP,2776,1021
team002,IDP,2777,293
team002,IDP,2778,1830
team002,IDP,2779,1939
team002,IDP,2780,766
team002,IDP,2781,727
team002,IDP,2782,751
team002,IDP,2783,985
team002,IDP,2784,399
team002,IDP,2785,1385
team002,IDP,2786,174
team002,IDP,2787,1094
team002,IDP,2788,1840
team002,IDP,2789,826
team002,IDP,2790,576
team002,IDP,2791,1049
team002,IDP,2792,737
team002,IDP,2793,1604
team002,IDP,2794,742
team002,IDP,2795,1928
team002,IDP,2796,347
team002,IDP,2797,1098
team002,IDP,2798,179
team002,IDP,2799,1284
team002,IDP,2800,1701
team002,IDP,2801,1806
team002,IDP,2802,1712
team002,IDP,2803,64
team002,IDP,2804,1591
team002,IDP,2805,1202
team002,IDP,2806,548
team002,IDP,2807,854
team002,IDP,2808,879
team002,IDP,2809,859
team002,IDP,2810,1137
team002,IDP,2811,1794
team002,IDP,2812,461
team002,IDP,2813,608
team002,IDP,2814,1006
team002,IDP,2815,234
team002,IDP,2816,803
team002,IDP,2817,1828
team002,IDP,2818,1252
team002,IDP,2819,1019
team002,IDP,2820,1989
team002,IDP,2821,1224
team002,IDP,2822,1905
team002,IDP,2823,1623
team002,IDP,2824,796
team002,IDP,2825,22
team002,IDP,2826,541
team002,IDP,2827,811
team002,IDP,2828,412
team002,IDP,2829,1988
team002,IDP,2830,894
team002,IDP,2831,578
team002,IDP,2832,1074
team002,IDP,2833,987
team002,IDP,2834,1242
team002,IDP,2835,1683
team002,IDP,2836,1540
team002,IDP,2837,1187
team002,IDP,2838,669
team002,IDP,2839,493
team002,IDP,2840,1198
team002,IDP,2841,496
team002,IDP,2842,36
team002,IDP,2843,614
team002,IDP,2844,893
team002,IDP,2845,317
team002,IDP,2846,363
team002,IDP,2847,1319
team002,IDP,2848,1676
team002,IDP,2849,1299
team002,IDP,2850,588
team002,IDP,2851,1134
team002,IDP,2852,834
team002,IDP,2853,1637
team002,IDP,2854,268
team002,IDP,2855,1597
team002,IDP,2856,1231
team002,IDP,2857,1416
team002,IDP,2858,215
team002,IDP,2859,1003
team002,IDP,2860,1312
team002,IDP,2861,1909
team002,IDP,2862,970
team002,IDP,2863,1199
team002,IDP,2864,1434
team002,IDP,2865,941
team002,IDP,2866,862
team002,IDP,2867,1308
team002,IDP,2868,1386
team002,IDP,2869,1606
team002,IDP,2870,1927
team002,IDP,2871,109
team002,IDP,2872,1893
team002,IDP,2873,44
team002,IDP,2874,1961
team002,IDP,2875,221
team002,IDP,2876,610
team002,IDP,2877,1372
team002,IDP,2878,1617
team002,IDP,2879,132
team002,IDP,2880,720
team002,IDP,2881,1412
team002,IDP,2882,1881
team002,IDP,2883,1559
team002,IDP,2884,656
team002,IDP,2885,411
team002,IDP,2886,816
team002,IDP,2887,21
team002,IDP,2888,1474
team002,IDP,2889,529
team002,IDP,2890,549
team002,IDP,2891,1244
team002,IDP,2892,559
team002,IDP,2893,1007
team002,IDP,2894,475
team002,IDP,2895,209
team002,IDP,2896,202
team002,IDP,2897,717
team002,IDP,2898,555
team002,IDP,2899,1864
team002,IDP,2900,288
team002,IDP,2901,1276
team002,IDP,2902,808
team002,IDP,2903,201
team002,IDP,2904,189
team002,IDP,2905,681
team002,IDP,2906,1963
team002,IDP,2907,882
team002,IDP,2908,1220
team002,IDP,2909,33
team002,IDP,2910,1263
team002,IDP,2911,141
team002,IDP,2912,183
team002,IDP,2913,1470
team002,IDP,2914,586
team002,IDP,2915,1782
team002,IDP,2916,1236
team002,IDP,2917,1183
team002,IDP,2918,871
team002,IDP,2919,739
team002,IDP,2920,1946
team002,IDP,2921,122
team002,IDP,2922,162
team002,IDP,2923,1396
team002,IDP,2924,975
team002,IDP,2925,1986
team002,IDP,2926,959
team002,IDP,2927,94
team002,IDP,2928,416
team002,IDP,2929,825
team002,IDP,2930,1086
team002,IDP,2931,1148
team002,IDP,2932,840
team002,IDP,2933,518
team002,IDP,2934,1370
team002,IDP,2935,15
team002,IDP,2936,1351
team002,IDP,2937,1744
team002,IDP,2938,1641
team002,IDP,2939,1520
team002,IDP,2940,1530
team002,IDP,2941,995
team002,IDP,2942,1567
team002,IDP,2943,1035
team002,IDP,2944,940
team002,IDP,2945,1547
team002,IDP,2946,602
team002,IDP,2947,465
team002,IDP,2948,220
team002,IDP,2949,1509
team002,IDP,2950,573
team002,IDP,2951,1475
team002,IDP,2952,1686
team002,IDP,2953,1169
team002,IDP,2954,1882
team002,IDP,2955,1160
team002,IDP,2956,13
team002,IDP,2957,348
team002,IDP,2958,1267
team002,IDP,2959,1108
team002,IDP,2960,389
team002,IDP,2961,873
team002,IDP,2962,1615
team002,IDP,2963,1469
team002,IDP,2964,582
team002,IDP,2965,1791
team002,IDP,2966,514
team002,IDP,2967,905
team002,IDP,2968,1410
team002,IDP,2969,635
team002,IDP,2970,1663
team002,IDP,2971,236
team002,IDP,2972,414
team002,IDP,2973,379
team002,IDP,2974,611
team002,IDP,2975,597
team002,IDP,2976,818
team002,IDP,2977,522
team002,IDP,2978,589
team002,IDP,2979,565
team002,IDP,2980,1640
team002,IDP,2981,1145
team002,IDP,2982,1777
team002,IDP,2983,1835
team002,IDP,2984,1969
team002,IDP,2985,926
team002,IDP,2986,1521
team002,IDP,2987,569
team002,IDP,2988,967
team002,IDP,2989,937
team002,IDP,2990,32
team002,IDP,2991,554
team002,IDP,2992,429
team002,IDP,2993,515
team002,IDP,2994,1176
team002,IDP,2995,1947
team002,IDP,2996,1184
team002,IDP,2997,474
team002,IDP,2998,1804
team002,IDP,2999,696
team002,IDP,3000,11
team002,IDP,3001,1415
team002,IDP,3002,1847
team002,IDP,3003,1441
team002,IDP,3004,1531
team002,IDP,3005,242
team002,IDP,3006,1594
team002,IDP,3007,707
team002,IDP,3008,285
team002,IDP,3009,1691
team002,IDP,3010,786
team002,IDP,3011,1764
team002,IDP,3012,1895
team002,IDP,3013,980
team002,IDP,3014,976
team002,IDP,3015,1784
team002,IDP,3016,640
team002,IDP,3017,1665
team002,IDP,3018,1793
team002,IDP,3019,1296
team002,IDP,3020,157
team002,IDP,3021,295
team002,IDP,3022,104
team002,IDP,3023,102
team002,IDP,3024,620
team002,IDP,3025,386
team002,IDP,3026,1117
team002,IDP,3027,241
team002,IDP,3028,823
team002,IDP,3029,1611
team002,IDP,3030,1983
team002,IDP,3031,332
team002,IDP,3032,1976
team002,IDP,3033,1552
team002,IDP,3034,106
team002,IDP,3035,641
team002,IDP,3036,135
team002,IDP,3037,491
team002,IDP,3038,865
team002,IDP,3039,630
team002,IDP,3040,1506
team002,IDP,3041,1266
team002,IDP,3042,373
team002,IDP,3043,1675
team002,IDP,3044,702
team002,IDP,3045,1839
team002,IDP,3046,191
team002,IDP,3047,880
team002,IDP,3048,1715
team002,IDP,3049,1005
team002,IDP,3050,253
team002,IDP,3051,1596
team002,IDP,3052,1249
team002,IDP,3053,84
team002,IDP,3054,832
team002,IDP,3055,1248
team002,IDP,3056,1277
team002,IDP,3057,1119
team002,IDP,3058,571
team002,IDP,3059,623
team002,IDP,3060,1310
team002,IDP,3061,1166
team002,IDP,3062,1173
team002,IDP,3063,1106
team002,IDP,3064,1340
team002,IDP,3065,1878
team002,IDP,3066,1930
team002,IDP,3067,228
team002,IDP,3068,1185
team002,IDP,3069,1924
team002,IDP,3070,1418
team002,IDP,3071,1178
team002,IDP,3072,657
team002,IDP,3073,403
team002,IDP,3074,251
team002,IDP,3075,357
team002,IDP,3076,637
team002,IDP,3077,497
team002,IDP,3078,376
team002,IDP,3079,255
team002,IDP,3080,1860
team002,IDP,3081,1352
team002,IDP,3082,558
team002,IDP,3083,651
team002,IDP,3084,1582
team002,IDP,3085,839
team002,IDP,3086,371
team002,IDP,3087,875
team002,IDP,3088,1491
team002,IDP,3089,1238
team002,IDP,3090,1932
team002,IDP,3091,1656
team002,IDP,3092,1564
team002,IDP,3093,564
team002,IDP,3094,207
team002,IDP,3095,505
team002,IDP,3096,1468
team002,IDP,3097,1574
team002,IDP,3098,1975
team002,IDP,3099,744
team002,IDP,3100,639
team002,IDP,3101,819
team002,IDP,3102,1935
team002,IDP,3103,1722
team002,IDP,3104,1061
team002,IDP,3105,126
team002,IDP,3106,370
team002,IDP,3107,1363
team002,IDP,3108,533
team002,IDP,3109,1331
team002,IDP,3110,120
team002,IDP,3111,753
team002,IDP,3112,609
team002,IDP,3113,66
team002,IDP,3114,945
team002,IDP,3115,761
team002,IDP,3116,1565
team002,IDP,3117,1345
team002,IDP,3118,1165
team002,IDP,3119,1723
team002,IDP,3120,16
team002,IDP,3121,1259
team002,IDP,3122,1050
team002,IDP,3123,946
team002,IDP,3124,1785
team002,IDP,3125,648
team002,IDP,3126,1206
team002,IDP,3127,1668
team002,IDP,3128,1109
team002,IDP,3129,955
team002,IDP,3130,678
team002,IDP,3131,1286
team002,IDP,3132,906
team002,IDP,3133,827
team002,IDP,3134,1902
team002,IDP,3135,1291
team002,IDP,3136,615
team002,IDP,3137,1659
team002,IDP,3138,1440
team002,IDP,3139,1413
team002,IDP,3140,1732
team002,IDP,3141,166
team002,IDP,3142,874
team002,IDP,3143,1055
team002,IDP,3144,1580
team002,IDP,3145,1326
team002,IDP,3146,961
team002,IDP,3147,49
team002,IDP,3148,1651
team002,IDP,3149,170
team002,IDP,3150,979
team002,IDP,3151,1549
team002,IDP,3152,535
team002,IDP,3153,1207
team002,IDP,3154,950
team002,IDP,3155,459
team002,IDP,3156,1325
team002,IDP,3157,504
team002,IDP,3158,1241
team002,IDP,3159,212
team002,IDP,3160,800
team002,IDP,3161,1584
team002,IDP,3162,631
team002,IDP,3163,1131
team002,IDP,3164,912
team002,IDP,3165,824
team002,IDP,3166,1687
team002,IDP,3167,978
team002,IDP,3168,214
team002,IDP,3169,1824
team002,IDP,3170,1600
team002,IDP,3171,933
team002,IDP,3172,921
team002,IDP,3173,1558
team002,IDP,3174,14
team002,IDP,3175,1845
team002,IDP,3176,1317
team002,IDP,3177,872
team002,IDP,3178,1334
team002,IDP,3179,1402
team002,IDP,3180,226
team002,IDP,3181,1367
team002,IDP,3182,1699
team002,IDP,3183,67
team002,IDP,3184,279
team002,IDP,3185,401
team002,IDP,3186,1869
team002,IDP,3187,1082
team002,IDP,3188,1609
team002,IDP,3189,1957
team002,IDP,3190,9
team002,IDP,3191,1639
team002,IDP,3192,1204
team002,IDP,3193,899
team002,IDP,3194,1585
team002,IDP,3195,601
team002,IDP,3196,425
team002,IDP,3197,1447
team002,IDP,3198,1814
team002,IDP,3199,192
team002,IDP,3200,1680
team002,IDP,3201,1810
team002,IDP,3202,275
team002,IDP,3203,1592
team002,IDP,3204,731
team002,IDP,3205,1462
team002,IDP,3206,613
team002,IDP,3207,1209
team002,IDP,3208,730
team002,IDP,3209,119
team002,IDP,3210,594
team002,IDP,3211,351
team002,IDP,3212,367
team002,IDP,3213,1706
team002,IDP,3214,1795
team002,IDP,3215,728
team002,IDP,3216,1698
team002,IDP,3217,1182
team002,IDP,3218,1797
team002,IDP,3219,771
team002,IDP,3220,1344
team002,IDP,3221,860
team002,IDP,3222,161
team002,IDP,3223,1880
team002,IDP,3224,1140
team002,IDP,3225,1453
team002,IDP,3226,1168
team002,IDP,3227,1816
team002,IDP,3228,1256
team002,IDP,3229,1258
team002,IDP,3230,675
team002,IDP,3231,301
team002,IDP,3232,1621
team002,IDP,3233,1818
team002,IDP,3234,752
team002,IDP,3235,797
team002,IDP,3236,723
team002,IDP,3237,1153
team002,IDP,3238,1906
team002,IDP,3239,1654
team002,IDP,3240,1358
team002,IDP,3241,1748
team002,IDP,3242,176
team002,IDP,3243,876
team002,IDP,3244,1898
team002,IDP,3245,291
team002,IDP,3246,1489
team002,IDP,3247,1505
team002,IDP,3248,755
team002,IDP,3249,1867
team002,IDP,3250,133
team002,IDP,3251,147
team002,IDP,3252,632
team002,IDP,3253,1223
team002,IDP,3254,1855
team002,IDP,3255,177
team002,IDP,3256,218
team002,IDP,3257,943
team002,IDP,3258,1759
team002,IDP,3259,804
team002,IDP,3260,422
team002,IDP,3261,699
team002,IDP,3262,734
team002,IDP,3263,369
team002,IDP,3264,390
team002,IDP,3265,847
team002,IDP,3266,1304
team002,IDP,3267,427
team002,IDP,3268,442
team002,IDP,3269,1121
team002,IDP,3270,100
team002,IDP,3271,460
team002,IDP,3272,708
team002,IDP,3273,1607
team002,IDP,3274,1303
team002,IDP,3275,671
team002,IDP,3276,1379
team002,IDP,3277,1177
team002,IDP,3278,733
team002,IDP,3279,1843
team002,IDP,3280,778
team002,IDP,3281,124
team002,IDP,3282,449
team002,IDP,3283,891
team002,IDP,3284,1865
team002,IDP,3285,1802
team002,IDP,3286,1064
team002,IDP,3287,159
team002,IDP,3288,1155
team002,IDP,3289,1009
team002,IDP,3290,1522
team002,IDP,3291,278
team002,IDP,3292,934
team002,IDP,3293,919
team002,IDP,3294,1958
team002,IDP,3295,1974
team002,IDP,3296,1595
team002,IDP,3297,318
team002,IDP,3298,114
team002,IDP,3299,1072
team002,IDP,3300,186
team002,IDP,3301,542
team002,IDP,3302,1460
team002,IDP,3303,1065
team002,IDP,3304,543
team002,IDP,3305,1100
team002,IDP,3306,658
team002,IDP,3307,780
team002,IDP,3308,1424
team002,IDP,3309,1161
team002,IDP,3310,1014
team002,IDP,3311,1711
team002,IDP,3312,1817
team002,IDP,3313,1758
team002,IDP,3314,1815
team002,IDP,3315,1694
team002,IDP,3316,1765
team002,IDP,3317,1490
team002,IDP,3318,764
team002,IDP,3319,1499
team002,IDP,3320,1093
team002,IDP,3321,299
team002,IDP,3322,1775
team002,IDP,3323,1378
team002,IDP,3324,1546
team002,IDP,3325,1189
team002,IDP,3326,302
team002,IDP,3327,710
team002,IDP,3328,537
team002,IDP,3329,1532
team002,IDP,3330,310
team002,IDP,3331,969
team002,IDP,3332,1079
team002,IDP,3333,1159
team002,IDP,3334,757
team002,IDP,3335,1139
team002,IDP,3336,1602
team002,IDP,3337,972
team002,IDP,3338,1626
team002,IDP,3339,1926
team002,IDP,3340,1849
team002,IDP,3341,10
team002,IDP,3342,232
team002,IDP,3343,196
team002,IDP,3344,790
team002,IDP,3345,805
team002,IDP,3346,1494
team002,IDP,3347,1991
team002,IDP,3348,1443
team002,IDP,3349,178
team002,IDP,3350,53
team002,IDP,3351,1917
team002,IDP,3352,247
team002,IDP,3353,129
team002,IDP,3354,1350
team002,IDP,3355,1887
team002,IDP,3356,1066
team002,IDP,3357,888
team002,IDP,3358,920
team002,IDP,3359,1977
team002,IDP,3360,956
team002,IDP,3361,353
team002,IDP,3362,1525
team002,IDP,3363,282
team002,IDP,3364,451
team002,IDP,3365,60
team002,IDP,3366,949
team002,IDP,3367,726
team002,IDP,3368,387
team002,IDP,3369,292
team002,IDP,3370,263
team002,IDP,3371,895
team002,IDP,3372,973
team002,IDP,3373,1841
team002,IDP,3374,249
team002,IDP,3375,1628
team002,IDP,3376,913
team002,IDP,3377,489
team002,IDP,3378,810
team002,IDP,3379,1323
team002,IDP,3380,729
team002,IDP,3381,575
team002,IDP,3382,1981
team002,IDP,3383,1301
team002,IDP,3384,1097
team002,IDP,3385,1858
team002,IDP,3386,1894
team002,IDP,3387,527
team002,IDP,3388,942
team002,IDP,3389,1130
team002,IDP,3390,1848
team002,IDP,3391,1357
team002,IDP,3392,1819
team002,IDP,3393,1677
team002,IDP,3394,1736
team002,IDP,3395,1
team002,IDP,3396,1943
team002,IDP,3397,851
team002,IDP,3398,464
team002,IDP,3399,861
team002,IDP,3400,384
team002,IDP,3401,693
team002,IDP,3402,1644
team002,IDP,3403,1429
team002,IDP,3404,1090
team002,IDP,3405,393
team002,IDP,3406,326
team002,IDP,3407,1700
team002,IDP,3408,1627
team002,IDP,3409,93
team002,IDP,3410,1450
team002,IDP,3411,1384
team002,IDP,3412,1056
team002,IDP,3413,319
team002,IDP,3414,346
team002,IDP,3415,1790
team002,IDP,3416,829
team002,IDP,3417,1994
team002,IDP,3418,245
team002,IDP,3419,673
team002,IDP,3420,954
team002,IDP,3421,1688
team002,IDP,3422,172
team002,IDP,3423,713
team002,IDP,3424,395
team002,IDP,3425,339
team002,IDP,3426,1243
team002,IDP,3427,947
team002,IDP,3428,1653
team002,IDP,3429,1071
team002,IDP,3430,1697
team002,IDP,3431,1318
team002,IDP,3432,1837
team002,IDP,3433,1884
team002,IDP,3434,795
team002,IDP,3435,1725
team002,IDP,3436,501
team002,IDP,3437,455
team002,IDP,3438,1512
team002,IDP,3439,1590
team002,IDP,3440,190
team002,IDP,3441,1716
team002,IDP,3442,1306
team002,IDP,3443,688
team002,IDP,3444,1419
team002,IDP,3445,1554
team002,IDP,3446,1162
team002,IDP,3447,654
team002,IDP,3448,1268
team002,IDP,3449,835
team002,IDP,3450,1702
team002,IDP,3451,747
team002,IDP,3452,659
team002,IDP,3453,250
team002,IDP,3454,779
team002,IDP,3455,1438
team002,IDP,3456,452
team002,IDP,3457,1091
team002,IDP,3458,150
team002,IDP,3459,1692
team002,IDP,3460,95
team002,IDP,3461,1069
team002,IDP,3462,706
team002,IDP,3463,246
team002,IDP,3464,1016
team002,IDP,3465,1471
team002,IDP,3466,284
team002,IDP,3467,1581
team002,IDP,3468,1141
team002,IDP,3469,1863
team002,IDP,3470,1707
team002,IDP,3471,1789
team002,IDP,3472,433
team002,IDP,3473,87
team002,IDP,3474,1553
team002,IDP,3475,869
team002,IDP,3476,1245
team002,IDP,3477,43
team002,IDP,3478,662
team002,IDP,3479,896
team002,IDP,3480,1493
team002,IDP,3481,400
team002,IDP,3482,1191
team002,IDP,3483,294
team002,IDP,3484,769
team002,IDP,3485,445
team002,IDP,3486,1635
team002,IDP,3487,213
team002,IDP,3488,763
team002,IDP,3489,160
team002,IDP,3490,430
team002,IDP,3491,1566
team002,IDP,3492,760
team002,IDP,3493,316
team002,IDP,3494,1315
team002,IDP,3495,1720
team002,IDP,3496,748
team002,IDP,3497,118
team002,IDP,3498,1980
team002,IDP,3499,1217
team002,IDP,3500,528
team002,IDP,3501,903
team002,IDP,3502,812
team002,IDP,3503,1918
team002,IDP,3504,701
team002,IDP,3505,413
team002,IDP,3506,337
team002,IDP,3507,156
team002,IDP,3508,1307
team002,IDP,3509,783
team002,IDP,3510,684
team002,IDP,3511,1018
team002,IDP,3512,41
team002,IDP,3513,1542
team002,IDP,3514,1226
team002,IDP,3515,996
team002,IDP,3516,1734
team002,IDP,3517,1504
team002,IDP,3518,1541
team002,IDP,3519,690
team002,IDP,3520,1254
team002,IDP,3521,230
team002,IDP,3522,123
team002,IDP,3523,642
team002,IDP,3524,1890
team002,IDP,3525,1435
team002,IDP,3526,1472
team002,IDP,3527,1473
team002,IDP,3528,849
team002,IDP,3529,143
team002,IDP,3530,1193
team002,IDP,3531,997
team002,IDP,3532,1105
team002,IDP,3533,788
team002,IDP,3534,1889
team002,IDP,3535,1397
team002,IDP,3536,248
team002,IDP,3537,843
team002,IDP,3538,1959
team002,IDP,3539,910
team002,IDP,3540,1449
team002,IDP,3541,421
team002,IDP,3542,841
team002,IDP,3543,1915
team002,IDP,3544,194
team002,IDP,3545,916
team002,IDP,3546,698
team002,IDP,3547,476
team002,IDP,3548,1404
team002,IDP,3549,566
team002,IDP,3550,1174
team002,IDP,3551,1403
team002,IDP,3552,1519
team002,IDP,3553,1873
team002,IDP,3554,298
team002,IDP,3555,72
team002,IDP,3556,360
team002,IDP,3557,740
team002,IDP,3558,550
team002,IDP,3559,1023
team002,IDP,3560,1088
team002,IDP,3561,1767
team002,IDP,3562,217
team002,IDP,3563,822
team002,IDP,3564,342
team002,IDP,3565,1503
team002,IDP,3566,596
team002,IDP,3567,1705
team002,IDP,3568,323
team002,IDP,3569,1122
team002,IDP,3570,438
team002,IDP,3571,1948
team002,IDP,3572,1990
team002,IDP,3573,1237
team002,IDP,3574,560
team002,IDP,3575,1133
team002,IDP,3576,1152
team002,IDP,3577,1822
team002,IDP,3578,153
team002,IDP,3579,1689
team002,IDP,3580,277
team002,IDP,3581,18
team002,IDP,3582,105
team002,IDP,3583,1941
team002,IDP,3584,1329
team002,IDP,3585,1967
team002,IDP,3586,99
team002,IDP,3587,1870
team002,IDP,3588,1805
team002,IDP,3589,1984
team002,IDP,3590,1423
team002,IDP,3591,378
team002,IDP,3592,1114
team002,IDP,3593,1952
team002,IDP,3594,1655
team002,IDP,3595,1871
team002,IDP,3596,121
team002,IDP,3597,664
team002,IDP,3598,1381
team002,IDP,3599,1780
team002,IDP,3600,1279
team002,IDP,3601,619
team002,IDP,3602,1085
team002,IDP,3603,1405
team002,IDP,3604,38
team002,IDP,3605,1356
team002,IDP,3606,1583
team002,IDP,3607,1215
team002,IDP,3608,1293
team002,IDP,3609,1479
team002,IDP,3610,128
team002,IDP,3611,1518
team002,IDP,3612,19
team002,IDP,3613,175
team002,IDP,3614,492
team002,IDP,3615,1861
team002,IDP,3616,168
team002,IDP,3617,115
team002,IDP,3618,1360
team002,IDP,3619,62
team002,IDP,3620,670
team002,IDP,3621,622
team002,IDP,3622,957
team002,IDP,3623,1674
team002,IDP,3624,1904
team002,IDP,3625,431
team002,IDP,3626,69
team002,IDP,3627,1285
team002,IDP,3628,715
team002,IDP,3629,917
team002,IDP,3630,890
team002,IDP,3631,1920
team002,IDP,3632,447
team002,IDP,3633,1823
team002,IDP,3634,1528
team002,IDP,3635,1313
team002,IDP,3636,500
team002,IDP,3637,40
team002,IDP,3638,511
team002,IDP,3639,817
team002,IDP,3640,935
team002,IDP,3641,600
team002,IDP,3642,208
team002,IDP,3643,478
team002,IDP,3644,309
team002,IDP,3645,1729
team002,IDP,3646,23
team002,IDP,3647,762
team002,IDP,3648,1172
team002,IDP,3649,499
team002,IDP,3650,746
team002,IDP,3651,1933
team002,IDP,3652,1120
team002,IDP,3653,146
team002,IDP,3654,887
team002,IDP,3655,34
team002,IDP,3656,1800
team002,IDP,3657,1632
team002,IDP,3658,1968
team002,IDP,3659,1288
team002,IDP,3660,1579
team002,IDP,3661,1302
team002,IDP,3662,1201
team002,IDP,3663,712
team002,IDP,3664,52
team002,IDP,3665,944
team002,IDP,3666,897
team002,IDP,3667,1287
team002,IDP,3668,986
team002,IDP,3669,1298
team002,IDP,3670,1037
team002,IDP,3671,682
team002,IDP,3672,388
team002,IDP,3673,1437
team002,IDP,3674,1422
team002,IDP,3675,1740
team002,IDP,3676,1041
team002,IDP,3677,1556
team002,IDP,3678,1625
team002,IDP,3679,269
team002,IDP,3680,1230
team002,IDP,3681,477
team002,IDP,3682,37
team002,IDP,3683,1561
team002,IDP,3684,580
team002,IDP,3685,1995
team002,IDP,3686,1359
team002,IDP,3687,1251
team002,IDP,3688,1371
team002,IDP,3689,1713
team002,IDP,3690,261
team002,IDP,3691,538
team002,IDP,3692,211
team002,IDP,3693,324
team002,IDP,3694,154
team002,IDP,3695,1123
team002,IDP,3696,1862
team002,IDP,3697,1339
team002,IDP,3698,341
team002,IDP,3699,290
team002,IDP,3700,981
team002,IDP,3701,1629
team002,IDP,3702,426
team002,IDP,3703,1666
team002,IDP,3704,1446
team002,IDP,3705,1010
team002,IDP,3706,1026
team002,IDP,3707,1428
team002,IDP,3708,1444
team002,IDP,3709,1737
team002,IDP,3710,74
team002,IDP,3711,1255
team002,IDP,3712,562
team002,IDP,3713,1324
team002,IDP,3714,802
team002,IDP,3715,424
team002,IDP,3716,1568
team002,IDP,3717,1033
team002,IDP,3718,1227
team002,IDP,3719,498
team002,IDP,3720,266
team002,IDP,3721,1868
team002,IDP,3722,1524
team002,IDP,3723,1068
team002,IDP,3724,1741
team002,IDP,3725,1143
team002,IDP,3726,3
team002,IDP,3727,908
team002,IDP,3728,526
team002,IDP,3729,1393
team002,IDP,3730,55
team002,IDP,3731,1630
team002,IDP,3732,1978
team002,IDP,3733,396
team002,IDP,3734,17
team002,IDP,3735,1951
team002,IDP,3736,224
team002,IDP,3737,420
team002,IDP,3738,68
team002,IDP,3739,1703
team002,IDP,3740,1912
team002,IDP,3741,1593
team002,IDP,3742,694
team002,IDP,3743,180
team002,IDP,3744,907
team002,IDP,3745,506
team002,IDP,3746,197
team002,IDP,3747,1347
team002,IDP,3748,607
team002,IDP,3749,792
team002,IDP,3750,1960
team002,IDP,3751,1660
team002,IDP,3752,965
team002,IDP,3753,107
team002,IDP,3754,355
team002,IDP,3755,585
team002,IDP,3756,131
